,NORD,CNOR,CSUD,SUD,SARD,SICI
timesteps,,,,,,
2015-04-11T22:00:00,21960183.66,3640349.901,6072484.429,3353008.447,1187916.461,2431911.981
2015-04-11T23:00:00,20196941.77,3346011.27,5481454.902,3016631.436,1106440.46,2205960.439
2015-04-12T00:00:00,19359877.75,3266816.042,5158652.501,2869266.976,1059178.673,2072505.643
2015-04-12T01:00:00,18907689.93,3217241.483,4992212.474,2742226.156,1034868.267,1990301.287
2015-04-12T02:00:00,18882382.6,3149591.95,4923747.456,2683317.719,1028751.771,1971779.241
2015-04-12T03:00:00,18873146.24,3179129.172,4950762.697,2765180.652,1032753.774,1986221.639
2015-04-12T04:00:00,18670206.06,3269778.615,4924576.302,2677386.364,1055911.304,1994056.233
2015-04-12T05:00:00,19194513.18,3385907.126,5195438.581,2818761.033,1100559.336,2143380.859
2015-04-12T06:00:00,20812507.41,3610724.194,5914456.457,3182152.738,1218731.774,2470774.178
2015-04-12T07:00:00,22075505.96,3858978.609,6450493.689,3428326.189,1303878.15,2663551.795
2015-04-12T08:00:00,23652187.25,3949557.489,6709366.027,3481738.527,1305131.797,2711287.556
2015-04-12T09:00:00,24089815.34,3973289.664,6727065.647,3549404.364,1328238.506,2666929.776
2015-04-12T10:00:00,24214219.99,3899319.513,6785378.65,3532931.736,1335494.881,2623600.966
2015-04-12T11:00:00,23423932.09,3728258.424,6604364.953,3457830.068,1254064.674,2495272.09
2015-04-12T12:00:00,23242165.77,3500210.467,6654174.961,3268990.629,1218762.151,2431277.768
2015-04-12T13:00:00,23125241.44,3584646.457,6675401.161,3229679.686,1235901.576,2435689.904
2015-04-12T14:00:00,23175986.84,3762098.762,6753909.715,3232774.88,1269971.516,2536871.03
2015-04-12T15:00:00,23488228.51,3979640.435,6850597.753,3400942.719,1313066.568,2621104.143
2015-04-12T16:00:00,24145722.43,4211731.466,6954251.91,3527532.258,1338332.087,2705426.227
2015-04-12T17:00:00,25579417.01,4561080.743,7482358.714,3899764.172,1406017.192,2898336.074
2015-04-12T18:00:00,27129744.84,4852608.8,8037612.34,4279659.233,1506437.71,3137451.176
2015-04-12T19:00:00,26141466.65,4644095.168,7706525.709,4084397.735,1455532.503,3018032.395
2015-04-12T20:00:00,24611311.6,4387373.34,7235848.56,3814598.992,1371626.767,2776963.609
2015-04-12T21:00:00,22847023.24,4057988.102,6603464.779,3510202.743,1271625.596,2500907.91
2015-04-12T22:00:00,22843689.57,4018989.535,6380829.846,3343542.495,1250693.651,2398542.778
2015-04-12T23:00:00,21064935.77,3703939.829,5775438.35,3074749.704,1161752.939,2124365.249
2015-04-13T00:00:00,20246260.36,3590890.055,5486694.908,2918052.383,1116697.077,1975634.58
2015-04-13T01:00:00,19968539.75,3482188.094,5396086.409,2850153.337,1097978.89,1900375.373
2015-04-13T02:00:00,20224344.43,3518507.695,5419030.006,2861968.254,1095729.726,1874508.457
2015-04-13T03:00:00,21945596.57,3680399.154,5688764.605,2940944.465,1130104.219,1938353.957
2015-04-13T04:00:00,25913983.9,4174335.645,6387201.611,3145795.037,1241756.266,2157037.987
2015-04-13T05:00:00,29970637.13,4882794.538,7377590.07,3671650.248,1395200.039,2542203.684
2015-04-13T06:00:00,33875019,5504181.88,8302307.7,4064582.398,1475929.666,2999452.692
2015-04-13T07:00:00,35197583.12,5650003.489,8773469.362,3954081.813,1472929.462,2998435.328
2015-04-13T08:00:00,35100667.13,5543692.034,8738848.713,3845552.214,1434734.048,2989696.626
2015-04-13T09:00:00,35070220.05,5478002.893,8735539.469,3862172.914,1438763.426,2888406.354
2015-04-13T10:00:00,33206197.8,5168309.842,8618513.745,3917545.099,1424163.688,2863094.546
2015-04-13T11:00:00,33773563.46,5039664.298,8557988.631,3820781.222,1406850.248,2746007.405
2015-04-13T12:00:00,34775788.52,5277136.69,8610757.969,3799358.552,1392197.966,2731008.132
2015-04-13T13:00:00,35232015.22,5386639.678,8650639.166,3915669.623,1409009.199,2779021.71
2015-04-13T14:00:00,35512227.25,5571383.39,8759483.396,4049136.799,1444466.984,2920497.289
2015-04-13T15:00:00,35259819.4,5752186.298,8850608.888,4218916.083,1497057.348,3062949.52
2015-04-13T16:00:00,34850057.83,5845290.123,8905358.344,4280605.332,1546715.356,3143418.295
2015-04-13T17:00:00,35464659.06,6088489.822,9408079.752,4668166.754,1623193.377,3376601.615
2015-04-13T18:00:00,36303798.05,6148145.825,9767013.831,4924656.495,1716905.884,3564829.669
2015-04-13T19:00:00,34094312.5,5727364.12,9175663.886,4590655.326,1635189.435,3344678.163
2015-04-13T20:00:00,30912711.79,5215536.089,8401608.097,4174441.821,1514732.918,3053696.738
2015-04-13T21:00:00,28666721.57,4816238.708,7611007.765,3800975.672,1399954.499,2752259.562
2015-04-13T22:00:00,25691543.1,4359776.436,6653621.91,3354279.96,1263244.876,2436279.565
2015-04-13T23:00:00,23753783.33,3994862.04,5992944.013,3040035.827,1175185.181,2186925.935
2015-04-14T00:00:00,23019769.7,3848850.369,5676495.277,2946814.361,1133478.997,2084270.267
2015-04-14T01:00:00,22572036.26,3760078.573,5541424.996,2933174.544,1115270.173,2031205.989
2015-04-14T02:00:00,22781425.5,3741081.958,5553077.45,2959171.079,1117775.148,2033900.306
2015-04-14T03:00:00,23682401.15,3916400.62,5787318.826,3031494.558,1149269.684,2112994.322
2015-04-14T04:00:00,26966311.79,4295661.536,6440878.187,3239544.409,1251607.902,2292958.438
2015-04-14T05:00:00,31373311.75,4918568.163,7512305.471,3429763.578,1398177.487,2677384.595
2015-04-14T06:00:00,35831327.77,5606376.663,8483188.463,3672166.967,1483835.444,2977695.884
2015-04-14T07:00:00,37229283.43,5794063.66,8974379.22,3995744.069,1511516.416,3019018.484
2015-04-14T08:00:00,36766861.37,5723766.589,8968549.843,3938167.937,1468416.027,2913687.161
2015-04-14T09:00:00,36113101.13,5678465.442,8892364.577,4035478.256,1437992.434,2828459.139
2015-04-14T10:00:00,34328383.69,5261386.339,8767237.905,3939162.399,1426846.212,2788086.21
2015-04-14T11:00:00,34698340.41,5109669.082,8574702.465,3848966.005,1397074.618,2744120.808
2015-04-14T12:00:00,35220312.53,5489354.692,8588513.416,3828658.432,1421573.234,2785644.58
2015-04-14T13:00:00,35733940.9,5569488,8661197.617,3864668.995,1437280.587,2826443.105
2015-04-14T14:00:00,35923448.6,5763637.496,8812375.996,4145278.916,1463133.395,2945736.468
2015-04-14T15:00:00,35388650.56,5795384.35,8914237.962,4251754.864,1512088.039,2989521.527
2015-04-14T16:00:00,35372482.46,5814432.606,8930588.705,4357527.827,1547540.417,3061775.258
2015-04-14T17:00:00,35702536.23,6014423.615,9496210.001,4734609.827,1615926.785,3379909.275
2015-04-14T18:00:00,36221487.53,6124797.561,9761129.458,4815560.507,1710527.024,3586045.346
2015-04-14T19:00:00,34339754.52,5648993.693,9101351.337,4345044.431,1627052.335,3385534.773
2015-04-14T20:00:00,31085086.49,5234048.134,8374789.704,4048296.722,1514719.797,3092739.794
2015-04-14T21:00:00,28781449.15,4746096.884,7581084.802,3763234.608,1407352.65,2744013.603
2015-04-14T22:00:00,25827653.33,4274525.193,6587644.11,3364063.295,1260182.326,2383518.107
2015-04-14T23:00:00,23889168.39,3983557.648,5938236.039,3044459.959,1161578.709,2159898.004
2015-04-15T00:00:00,22985203.81,3822138.222,5650286.068,2860029.704,1116071.957,2056514.765
2015-04-15T01:00:00,22570412.15,3684997.572,5510554.466,2795399.83,1095792.495,2007163.816
2015-04-15T02:00:00,22709670.5,3683442.886,5504433.475,2796504.049,1099297.658,2010788.303
2015-04-15T03:00:00,23707569.69,3872633.87,5746646.8,2938104.181,1115690.296,2105952.24
2015-04-15T04:00:00,26540782.66,4322905.52,6349300.508,3197724.091,1215188.534,2295177.416
2015-04-15T05:00:00,30175527.59,5022299.932,7274986.721,3574901.109,1362052.191,2678142.146
2015-04-15T06:00:00,34656643.44,5660249.311,8021343.183,3997915.909,1460501.747,2971881.563
2015-04-15T07:00:00,35968183.75,5876473.226,8218255.17,4203181.02,1474457.586,2996843.417
2015-04-15T08:00:00,35874478.9,5777403.253,8472933.833,3826286.385,1428173.023,2881990.377
2015-04-15T09:00:00,35392550.47,5722200.498,8453783.74,4285302.462,1370339.075,2766983.048
2015-04-15T10:00:00,33250826.75,5388430.658,8369317.362,4799799.337,1356436.76,2731044.842
2015-04-15T11:00:00,33575690.82,5262989.198,8229783.565,4692885.361,1338651.681,2678840.868
2015-04-15T12:00:00,35444991.44,5457994.803,8357423.588,3673592.571,1341612.197,2700531.53
2015-04-15T13:00:00,35731249.96,5606024.176,8278921.603,3975776.416,1377910.314,2794904.157
2015-04-15T14:00:00,35870710.53,5805106.977,8497027.867,3991203.237,1415934.396,2907341.439
2015-04-15T15:00:00,35363401.84,5772970.659,8659021.8,4141528.814,1491293.85,3024175.199
2015-04-15T16:00:00,34895893.79,5886249.36,8762209.014,4300237.549,1533686.989,3105236.073
2015-04-15T17:00:00,35413592.66,6090928.956,9208777.04,4636750.409,1598456.864,3303953.378
2015-04-15T18:00:00,35910058.49,6120946.52,9571872.237,4930282.504,1683146.975,3479064.85
2015-04-15T19:00:00,34025258.28,5823886.879,8928403.724,4591500.287,1598691.398,3263804.496
2015-04-15T20:00:00,30716587.11,5277537.049,8161034.313,4145675.506,1489369.255,2984101.255
2015-04-15T21:00:00,28146373.68,4840525.419,7352502.387,3765880.307,1374514.127,2706575.493
2015-04-15T22:00:00,25873229.04,4317455.398,6578332.013,3317077.218,1254063.682,2436693.798
2015-04-15T23:00:00,23814720.57,4032631.271,5959662.979,2981713.135,1156814.375,2190666.756
2015-04-16T00:00:00,23046807.28,3845030.646,5701168.587,2841509.807,1113694.708,2071014.651
2015-04-16T01:00:00,22528927.34,3742887.58,5567560.432,2796193.967,1095943.554,2040897.851
2015-04-16T02:00:00,22654250.7,3755802.752,5541419.212,2842183.237,1096828.734,2045449.494
2015-04-16T03:00:00,23563661.66,3904304.52,5732802.372,2944591.118,1129969.73,2119741.387
2015-04-16T04:00:00,26481772.02,4351098.892,6337072.748,3078448.832,1225895.852,2289852.373
2015-04-16T05:00:00,30495084.84,4970020.188,7340228.539,3521370.145,1370436.548,2679359.161
2015-04-16T06:00:00,34436442.23,5589076.593,8118591.245,3817659.056,1482635.18,2963579.109
2015-04-16T07:00:00,35915250.71,5840708.257,8291441.252,3944881.399,1475267.593,2992941.618
2015-04-16T08:00:00,35726466.31,5831470.559,8382546.149,3772979.307,1418745.884,2864808.29
2015-04-16T09:00:00,35503952.73,5791090.416,8579078.386,3720038.299,1390581.092,2760116.042
2015-04-16T10:00:00,34029940.31,5636182.015,8552098.949,3724674.094,1420763.835,2734424.143
2015-04-16T11:00:00,34045008.22,5369891.291,8376939.621,3624069.761,1374740.115,2676726.129
2015-04-16T12:00:00,34450074.89,5580663.803,8222698.188,4006703.943,1359453.165,2818483.172
2015-04-16T13:00:00,34954106.06,5727160.984,8253169.519,3855197.405,1344981.767,2871911.644
2015-04-16T14:00:00,35091087.44,5913509.403,8282378.38,4046969.03,1444890.473,2932320.727
2015-04-16T15:00:00,35160006.21,5964505.466,8401530.915,4169273.333,1543477.141,2920414.214
2015-04-16T16:00:00,34894846.24,5984148.343,8584369.743,4309529.657,1602096.607,3039013.852
2015-04-16T17:00:00,35604617.25,6085255.428,9117713.013,4580518.903,1637796.59,3321797.122
2015-04-16T18:00:00,36003878.75,6149496.96,9504968.157,4862478.397,1673177.654,3484058.144
2015-04-16T19:00:00,34004757.59,5710165.244,8885025.367,4342720.35,1549273.642,3246658.778
2015-04-16T20:00:00,30905673.71,5264419.661,8090760.669,4296012.532,1413683.289,2961470.5
2015-04-16T21:00:00,28476314.3,4863650.572,7316085.698,3974788.714,1354334.318,2677922.375
2015-04-16T22:00:00,26125319.4,4355797.997,6607623.582,3444426.372,1248060.919,2415109.39
2015-04-16T23:00:00,24086847.2,4053204.251,5987890.164,3138507.334,1167496.319,2182850.932
2015-04-17T00:00:00,23127756.44,3846764.604,5662983.019,3007370.421,1122016.894,2084383.832
2015-04-17T01:00:00,22802679.29,3728726.477,5549750.632,2989010.998,1102485.243,2036510.795
2015-04-17T02:00:00,22759575.44,3726448.636,5572277.732,2961275.819,1104663.207,2037387.69
2015-04-17T03:00:00,23785770.18,3861163.074,5816661.65,3084798.352,1140954.946,2104202.309
2015-04-17T04:00:00,26869751.98,4277230.819,6427828.283,3267310.737,1232304.905,2257909.858
2015-04-17T05:00:00,30708039.19,4988636.304,7316686.967,3696619.424,1375485.682,2576390.66
2015-04-17T06:00:00,35014811.74,5677623.858,8176851.833,4001607.03,1478036.949,2872551.294
2015-04-17T07:00:00,36682448.79,5968668.738,8591297.212,4266732.822,1499438.454,2941716.65
2015-04-17T08:00:00,36736208.31,5970871.76,8615629.183,4057376.097,1455759.589,2856257.972
2015-04-17T09:00:00,36771000.57,5917761.75,8569828.659,3916344.898,1439637.693,2801794.966
2015-04-17T10:00:00,34015797.24,5370055.993,8506957.489,4028016.534,1430067.394,2764403.669
2015-04-17T11:00:00,33959527.66,5185813.272,8384006.669,3747948.114,1386809.175,2701079.753
2015-04-17T12:00:00,35129921.6,5625257.713,8532871.627,3766012.048,1371893.003,2709025.698
2015-04-17T13:00:00,35392527.76,5914661.074,8682657.372,3797564.347,1402701.202,2790524.526
2015-04-17T14:00:00,35732995.49,6028120.883,8837537.685,3899987.853,1442798.212,2918253.222
2015-04-17T15:00:00,35479792.97,5966666.438,8909089.471,4101364.609,1494101.283,3026829.821
2015-04-17T16:00:00,35247274,5902737.022,8953029.45,4288465.502,1544592.947,3120024.443
2015-04-17T17:00:00,35574647.79,6079733.314,9364108.615,4646306.46,1607352.781,3359142.272
2015-04-17T18:00:00,35863658.52,6146925.342,9682576.965,4940115.477,1685397.876,3534480.168
2015-04-17T19:00:00,33778348.75,5694583.113,9045251.352,4597845.777,1593242.923,3299420.861
2015-04-17T20:00:00,30809058.96,5149285.007,8277592.247,4204495.491,1481282.334,3044185.242
2015-04-17T21:00:00,28770993.48,4741314.698,7551224.815,3850733.881,1385438.817,2780683.517
2015-04-17T22:00:00,24155803.86,4031332.242,6157500.829,3199736.322,1174291.529,2297267.144
2015-04-17T23:00:00,22311887.12,3718310.765,5604945.468,2928482.019,1095598.688,2095375.166
2015-04-18T00:00:00,21438621.02,3544138.982,5352276.452,2763885.063,1056219.495,1996607.095
2015-04-18T01:00:00,21044399.04,3483648.489,5184629.239,2722538.356,1037494.708,1942615.099
2015-04-18T02:00:00,20835917.6,3390123.141,5160838.85,2700543.756,1037694.106,1938747.023
2015-04-18T03:00:00,20907173.92,3404338.026,5231539.008,2756273.552,1056415.518,1989819.191
2015-04-18T04:00:00,21410612.18,3535620.24,5364881.847,2763619.412,1090312.853,2026185.342
2015-04-18T05:00:00,23347431.79,3951657.96,5837582.464,3205242.491,1190960.335,2297000.358
2015-04-18T06:00:00,26281654.11,4497624.976,6732244.002,3598510.75,1292546.889,2619461.644
2015-04-18T07:00:00,28058328.43,4573104.403,7367798.849,3701370.219,1333004.481,2736023.983
2015-04-18T08:00:00,28068812.57,4687031.308,7335007.97,3648562.355,1312107.935,2672308.374
2015-04-18T09:00:00,27673153.67,4463406.847,7357682.932,3590809.4,1288304.444,2583925.847
2015-04-18T10:00:00,26146374.1,4424909.847,7445950.422,3629656.949,1272288.782,2567963.641
2015-04-18T11:00:00,25167732.42,4248271.129,7067746.34,3469143.959,1231605.279,2545899.732
2015-04-18T12:00:00,25224532.61,4079235.41,7127467.429,3404185.583,1213496.21,2513095.246
2015-04-18T13:00:00,25328347.89,4283001.296,7227448.534,3382142.81,1211728.336,2563699.293
2015-04-18T14:00:00,25752775.73,4514745.473,6892182.216,3784907.711,1250227.311,2655487.741
2015-04-18T15:00:00,26711407.8,4604327.606,7474962.226,3635050.214,1314424.716,2810143.402
2015-04-18T16:00:00,27318504.7,4639522.802,7531116.557,3763285.762,1357876.509,2879780.897
2015-04-18T17:00:00,28011971.4,4797537.826,7868955.997,4001233.532,1386475.738,3014880.996
2015-04-18T18:00:00,28116430.36,4772050.959,8200527.132,4215929.349,1451173.061,3178569.144
2015-04-18T19:00:00,26541290.03,4487893.018,7639799.675,3889021.432,1387772.796,2936265.921
2015-04-18T20:00:00,24659505.26,4160889.372,7136744.267,3572619.379,1305349.866,2711196.65
2015-04-18T21:00:00,23235751.13,3918048.162,6646800.832,3326045.804,1245435.545,2541601.622
2015-04-18T22:00:00,21346570.84,3721746.219,5850393.428,3249898.161,1171680.806,2374704.998
2015-04-18T23:00:00,19716754.11,3426145.145,5270954.28,3132307.812,1101131.059,2180600.785
2015-04-19T00:00:00,18759922.73,3316790.324,4879851.559,3166433.182,1052890.448,2045908.954
2015-04-19T01:00:00,18444816.07,3184618.667,4722184.391,3097784.319,1036098.249,1996847.619
2015-04-19T02:00:00,18333179,3184820.632,4674049.194,3061380.943,1033502.021,1977402.641
2015-04-19T03:00:00,18291824.2,3190344.436,4768765.899,3002671.635,1040343.249,1985582.418
2015-04-19T04:00:00,18054054.23,3233101.314,4632713.604,2784467.787,1044778.956,1999133.336
2015-04-19T05:00:00,18883061.06,3316271.95,4901809.65,2958005.585,1094248.81,2142299.75
2015-04-19T06:00:00,20861198.48,3522835.553,5982136.728,3099068.582,1186036.015,2431035.99
2015-04-19T07:00:00,22842008.14,3614522.462,6623264.188,3331716.271,1255617.931,2699574.832
2015-04-19T08:00:00,24111045.61,3733653.514,6950201.563,3580829.018,1293150.732,2731958.72
2015-04-19T09:00:00,24860209.37,3891209.014,7014660.617,3855473.906,1280521.803,2640007.793
2015-04-19T10:00:00,24681240.87,3872844.076,7168992.624,3972803.029,1296981.253,2561958.955
2015-04-19T11:00:00,23910802.64,3618721.963,6937298.87,3650774.424,1245847.908,2438104.211
2015-04-19T12:00:00,23608260.2,3509511.8,6688412.499,3436551.576,1138375.811,2352688.615
2015-04-19T13:00:00,23608400.23,3635716.133,6724330.714,3387549.214,1189202.153,2391312.164
2015-04-19T14:00:00,23530866.95,3861642.973,6718652.705,3281714.154,1228876.451,2435533.787
2015-04-19T15:00:00,23971710.19,3961624.974,6822507.206,3407427.042,1278814.236,2577441.323
2015-04-19T16:00:00,24253798.21,4185415.517,7013049.153,3508520.764,1313871.324,2685261.692
2015-04-19T17:00:00,25158376.16,4569577.567,7322188.498,3717155.602,1363164.848,2827009.787
2015-04-19T18:00:00,26256222.05,4806397.448,7815745.621,3990416.767,1447477.352,3035111.933
2015-04-19T19:00:00,25479163.12,4596031.032,7476183.955,3874397.61,1409927.522,2901288.424
2015-04-19T20:00:00,23956561.69,4285480.994,6996498.143,3613990.066,1329194.052,2702646.486
2015-04-19T21:00:00,22502179.58,3977454.911,6442907.763,3361891.988,1243789.78,2525107.368
2015-04-19T22:00:00,22956955.84,3949641.437,6337717.666,3172995.543,1208479.891,2439398.064
2015-04-19T23:00:00,21267206.22,3548705.171,5808987.237,2910359.408,1124976.047,2223195.168
2015-04-20T00:00:00,20378129.38,3436585.628,5537871.691,2749353.819,1081776.587,2119096.998
2015-04-20T01:00:00,20085906.77,3404980.106,5388932.912,2710720.278,1065804.5,2070312.164
2015-04-20T02:00:00,20336330.42,3418205.866,5394232.45,2733897.58,1069371.963,2067135.844
2015-04-20T03:00:00,21861614.88,3697745.048,5650324.429,2845903.425,1101176.452,2142011.968
2015-04-20T04:00:00,25490666.83,4223609.562,6187745.085,3055631.045,1201403.282,2320745.486
2015-04-20T05:00:00,29937677.01,4836687.067,7269384.688,3484679.338,1343987.873,2716343.145
2015-04-20T06:00:00,33779278.78,5465632.84,8106121.088,3890059.214,1456378.443,2949609.356
2015-04-20T07:00:00,35147093.52,5607923.292,8477331.313,3959688.192,1472385.99,2986537.818
2015-04-20T08:00:00,35055811.03,5496935.653,8350948.106,3964615.148,1391496.544,2920713.413
2015-04-20T09:00:00,35152764.39,5514841.917,8398916.991,3925661.619,1382784.214,2849168.515
2015-04-20T10:00:00,33227232.03,5182334.631,8266875.596,3888494.59,1406269.685,2781892.673
2015-04-20T11:00:00,33692598.84,5082540.219,8180731.714,3781106.592,1346666.426,2764065.106
2015-04-20T12:00:00,34447959.54,5214074.865,8281520.625,3702173.194,1364874.634,2786847.233
2015-04-20T13:00:00,34909773.55,5406321.627,8373807.515,3705966.201,1381580.856,2895783.854
